seguridad.fecha_hecho;seguridad.cantidad;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.grupo_actor;seguridad.actividad_delictiva;seguridad.parentesco;seguridad.ocupacion;seguridad.discapacidad;seguridad.grupo_especial;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.caracterizacion;seguridad.conducta_especial;seguridad.arma_medio;seguridad.articulo_penal;seguridad.categoria_penal;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.grupo_bien;seguridad.modelo;seguridad.color;seguridad.permiso;seguridad.unidad_medida
2015-10-25 00:00:00;1.0;6.20621600000;-75.60138900000;Mujer;17;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Rincón;#1610;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-27 20:00:00;1.0;6.29363900000;-75.55445700000;Mujer;49;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;Villa del Socorro;#0207;2;Sin dato;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-27 18:00:00;1.0;6.27829100000;-75.56721200000;Mujer;39;Soltero(a);Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Moravia;#0405;4;Residencia;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-27 18:00:00;1.0;6.25138500000;-75.54369900000;Mujer;64;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Mangos;#0807;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-28 22:00:00;1.0;6.28862000000;-75.55269400000;Mujer;43;Soltero(a);Sin dato;Sin dato;Sin dato;Estilista/peluquero;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Guadalupe;#0106;1;Residencia;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-28 16:00:00;1.0;6.26622000000;-75.55286300000;Mujer;50;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Manrique Central No.2;#0307;3;Residencia;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-28 12:00:00;1.0;6.27071100000;-75.55174000000;Mujer;63;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.2;#0303;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-29 12:00:00;1.0;6.24001900000;-75.56710600000;Mujer;23;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Palmas;#1014;10;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-29 10:00:00;1.0;6.27556100000;-75.54925200000;Mujer;63;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Inés;#0304;3;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-29 11:00:00;1.0;6.17497200000;-75.64901800000;Mujer;47;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Antonio de Prado;#AUC2;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-31 02:00:00;1.0;NaN;NaN;Mujer;47;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Residencia;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-31 06:00:00;1.0;NaN;NaN;Mujer;29;Divorciado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-10-31 02:00:00;1.0;6.30733200000;-75.57339300000;Mujer;50;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santander;#0601;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-01 18:00:00;1.0;NaN;NaN;Mujer;37;Soltero(a);Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-01 15:00:00;1.0;6.23620200000;-75.53382600000;Mujer;60;Sin dato;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Lilliam;#0819;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-02 17:00:00;1.0;6.27689700000;-75.60846500000;Mujer;28;Soltero(a);Sin dato;Sin dato;Sin dato;Empleada doméstica;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Margarita;#0720;7;Residencia;Comisaría 7 - comuna siete;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-02 20:00:00;1.0;6.25107700000;-75.54295200000;Mujer;26;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Los Mangos;#0807;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-03 22:00:00;1.0;NaN;NaN;Mujer;45;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Buenos Aires;#0907;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-04 05:00:00;1.0;NaN;NaN;Mujer;35;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-04 00:00:00;1.0;NaN;NaN;Hombre;68;Casado(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Mónica;#1209;12;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-04 16:00:00;1.0;6.29245300000;-75.56204800000;Mujer;45;Casado(a);Sin dato;Sin dato;Sin dato;Operario;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Rosa;#0211;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-07 01:00:00;1.0;6.26186400000;-75.61862300000;Mujer;25;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;-1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Socorro;#1319;13;Residencia;Comisaría 13 - san javier;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-08 19:00:00;1.0;NaN;NaN;Mujer;41;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Robledo;#0717;7;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-08 00:00:00;1.0;6.25631300000;-75.55540500000;Hombre;65;Viudo(a);Sin dato;Sin dato;Sin dato;Pensionado/jubilado;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Miguel;#0803;8;Residencia;Comisaría 8 - villa hermosa;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-08 19:00:00;1.0;6.21410900000;-75.60169600000;Mujer;34;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Rincón;#1610;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-09 08:00:00;1.0;6.23563400000;-75.61588200000;Mujer;35;Casado(a);Sin dato;Sin dato;Sin dato;Docente;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Vía pública;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-10 11:00:00;1.0;6.23535200000;-75.55852000000;Mujer;58;Casado(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Salvador;#0912;9;Sin dato;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-12 19:00:00;1.0;NaN;NaN;Hombre;61;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Oficios varios;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Belén;#1603;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 20:00:00;1.0;NaN;NaN;Hombre;90;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 70 Altavista;SIN DATO 70 ALTAVISTA;70;Residencia;Comisaría altavista;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 09:00:00;1.0;NaN;NaN;Mujer;55;Viudo(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 09:00:00;1.0;NaN;NaN;Mujer;55;Viudo(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 22:00:00;1.0;6.23973400000;-75.53830300000;Mujer;5;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;San Antonio;#0814;8;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 22:00:00;1.0;6.23973400000;-75.53830300000;Mujer;12;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;San Antonio;#0814;8;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 22:00:00;1.0;6.23973400000;-75.53830300000;Mujer;29;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Maltrato;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;San Antonio;#0814;8;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-13 22:00:00;1.0;6.23482600000;-75.56267200000;Mujer;21;Soltero(a);Sin dato;Sin dato;Sin dato;Estudiante;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;El Salvador;#0912;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-15 00:00:00;1.0;6.22356200000;-75.60917400000;Mujer;26;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Residencia;Comisaría 16 - belén;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-15 00:00:00;1.0;6.28725100000;-75.54763100000;Mujer;22;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;San Pablo;#0107;1;Residencia;Comisaría 1 - comuna uno;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-16 11:00:00;1.0;6.27460400000;-75.55498600000;Mujer;47;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.1;#0410;4;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-16 11:00:00;1.0;6.27460400000;-75.55498600000;Hombre;82;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Campo Valdés No.1;#0410;4;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-16 18:00:00;1.0;6.30120500000;-75.57696200000;Mujer;50;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Técnica;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;Doce de Octubre No.2;#0603;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-16 18:00:00;1.0;6.30120500000;-75.57696200000;Hombre;51;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Carpintero/ebanista/tapicero;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;Doce de Octubre No.2;#0603;6;Residencia;Comisaría 6 - 12 de octubre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-17 19:00:00;1.0;6.22624400000;-75.60415400000;Hombre;57;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-17 19:00:00;1.0;6.22624400000;-75.60415400000;Hombre;57;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Altavista;#1613;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-18 21:00:00;1.0;NaN;NaN;Mujer;20;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Aranjuez;#0413;4;Vía pública;Comisaría 4 - campo valdés;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-19 06:00:00;1.0;NaN;NaN;Mujer;21;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-19 06:00:00;1.0;NaN;NaN;Mujer;53;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Primaria;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-20 14:00:00;1.0;NaN;NaN;Mujer;30;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 60 San Cristobal;SIN DATO 60 SAN CRISTOBAL;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-22 01:00:00;1.0;NaN;NaN;Mujer;33;Soltero(a);Sin dato;Sin dato;Sin dato;Secretario(a);Sin dato;Sin dato;Sin dato;Técnica;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;SIN DATO;SIN DATO;Sin dato;Comisaría 3 - manrique;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-22 17:00:00;1.0;6.23659900000;-75.62026300000;Mujer;41;Casado(a);Sin dato;Sin dato;Sin dato;Operario;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Las Violetas;#1616;16;Residencia;Permanencia 3 belen;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-22 21:00:00;1.0;6.23170800000;-75.55635900000;Mujer;60;Viudo(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Loreto;#0913;9;Residencia;Comisaría 9 - bueno aires;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-23 00:00:00;1.0;6.21204700000;-75.56991600000;Hombre;27;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Universitario;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Lalinde;#1405;14;Puesto de trabajo;Comisaría 14 - poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-24 00:00:00;1.0;6.27957700000;-75.63451500000;Mujer;19;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área Urbana Cgto. San Cristóbal;#AUC1;60;Residencia;Comisaría san cristobal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-25 07:00:00;1.0;6.18036100000;-75.66116900000;Mujer;50;Casado(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Primaria;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Área de expansión San Antonio De Prado;#AE7;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-27 13:00:00;1.0;NaN;NaN;Mujer;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;1;reincidencia violencia intrafamiliar;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Buenos Aires;#0907;9;Vía pública;Permanencia 4 poblado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-27 22:00:00;1.0;6.27891100000;-75.59421400000;Mujer;30;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Palenque;#0716;7;Residencia;Permanencia 1 el bosque;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-28 11:00:00;1.0;6.28696000000;-75.59827500000;Mujer;17;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Monteclaro;#0724;7;Residencia;Comisaría de apoyo;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-28 21:00:00;1.0;6.20045100000;-75.59424200000;Mujer;18;Soltero(a);Sin dato;Sin dato;Sin dato;Independiente;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;La Colina;#1511;15;Residencia;Comisaría 15 - guayabal;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-11-30 20:00:00;1.0;NaN;NaN;Mujer;36;Casado(a);Sin dato;Sin dato;Sin dato;Desempleado;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato 80 San Antonio de Prado;SIN DATO 80 SAN ANTONIO DE PRADO;80;Residencia;Comisaría san antonio de prado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-12-01 20:00:00;1.0;6.29632600000;-75.55855600000;Mujer;42;Divorciado(a);Sin dato;Sin dato;Sin dato;Asesor;Sin dato;Sin dato;Sin dato;Bachillerato;0;reincidencia violencia intrafamiliar;Daño psicológico;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Villa Niza;#0208;2;Residencia;Comisaría 2 - villa del socorro;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
2015-12-02 09:00:00;1.0;6.25813500000;-75.60842800000;Mujer;49;Soltero(a);Sin dato;Sin dato;Sin dato;Ama de casa;Sin dato;Sin dato;Sin dato;Universitario;1;reincidencia violencia intrafamiliar;Física;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Santa Lucía;#1206;12;Residencia;Comisaría 12 - santa mónica;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato
